PassengerId,Transported_Prob
0001_01,0.6012803548497092
0002_01,0.4862787505963027
0003_01,0.00047361867421269943
0003_02,0.003816119679992098
0004_01,0.08880980284843668
0005_01,0.051877538963321417
0006_01,0.7568892550232273
0006_02,0.2866424407730175
0007_01,0.361742822170124
0008_01,0.9931493837565024
0008_02,0.9754072800594764
0008_03,0.9970082379787077
0009_01,0.5600383695106761
0010_01,0.219026876558996
0011_01,0.58871446159924
0012_01,0.9372200118405026
0014_01,0.1920577927194134
0015_01,0.12658308394170562
0016_01,0.9844452250063369
0017_01,0.9874699577234203
0017_02,0.06734808652986093
0020_01,0.20147752009083192
0020_02,0.42300288664496466
0020_03,0.3624574593173205
0020_04,0.6388915936561743
0020_05,0.5807078732411441
0020_06,0.2005205526285849
0022_01,0.23123773152024107
0024_01,0.9984726446516657
0025_01,0.13879923191105398
0026_01,0.5410880609058873
0028_01,0.1323397614745272
0030_01,0.16117094405674587
0031_01,0.09693147042523777
0031_02,0.9710638932958595
0031_03,0.1872196308201699
0034_01,0.9947303194828148
0035_01,0.20504772651703737
0036_01,0.10966717670364384
0038_01,0.013653890246099407
0039_01,0.748542979458354
0041_01,0.6810123835736184
0043_01,0.009563495997966163
0044_01,0.6367982568460455
0044_02,0.6920256903471076
0044_03,0.7063820436502373
0045_01,0.0899154141760237
0045_02,0.9873803183826826
0050_01,0.23357047245074125
0051_01,0.14687546090163733
0052_01,0.002022268865821345
0053_01,0.9015764234558902
0056_01,0.8654940925696393
0056_02,0.9223990713495125
0056_03,0.8879472967480895
0058_01,0.7159641183435188
0061_01,0.1290023035630159
0062_01,0.45451305465559505
0064_01,0.9879578319239644
0064_02,0.5403112779620322
0066_01,0.1614524714264427
0067_01,0.7745869056793371
0067_02,0.5233621616873425
0067_03,0.29487551005464374
0068_01,0.06968002526125791
0069_01,0.1760583319338619
0070_01,0.23551357667710587
0071_01,0.9815853620724796
0072_01,0.06683580695598317
0073_01,0.4221468988353171
0074_01,0.9977691624279643
0076_01,0.5121022452901797
0077_01,0.7935735951834574
0078_01,0.0075527217922383245
0081_01,0.6983004566767157
0082_01,0.0030594712181168764
0082_02,0.9890953871936847
0082_03,0.9861976510571475
0084_01,0.0713035262635054
0085_01,0.9982038321644735
0086_01,0.25618878758687946
0088_01,0.6539249098026498
0090_01,0.5182901870017769
0091_01,0.6551481861410724
0091_02,0.506876068729972
0092_01,0.6243948869195242
0092_02,0.7642349206442312
0092_03,0.6944214222124712
0097_01,0.3537975692693364
0098_01,0.5963150766090093
0098_02,0.9334244370897677
0099_01,0.2776173141998105
0099_02,0.5172620397859378
0101_01,0.5863531290502436
0102_01,0.13829903259040036
0103_01,0.16800879423079665
0103_02,0.6042216398091327
0103_03,0.5296160763444091
0105_01,0.22115183551544743
0107_01,0.09256258200958205
0108_01,0.5306322496484789
0108_02,0.14836521763425708
0108_03,0.6518205953256193
0110_01,0.006626107904631177
0110_02,0.11197809251071705
0110_03,0.26588425268137483
0110_04,0.9807724944537778
0111_01,0.9785828302673807
0112_01,0.9950894601753779
0113_01,0.6093912585684068
0114_01,0.28330725922133737
0115_01,0.9839758903373697
0116_01,0.4913903876326057
0119_01,0.001832192567646496
0119_02,0.9683591393608886
0120_01,0.983266153529684
0122_01,0.037792107923409
0123_01,0.4047857497618701
0126_01,0.9946191166086288
0127_01,0.07362833036995908
0128_01,0.01907015154198924
0128_02,0.11556488820690186
0129_01,0.6001927691029355
0133_01,0.9882165526403974
0133_02,0.006411262558817941
0134_01,0.6284254781486296
0136_01,0.2553957051696098
0138_01,0.7571101852907401
0138_02,0.06355137304418322
0139_01,0.9978896099814151
0140_01,0.6413947871430006
0140_02,0.10831607193056957
0141_01,0.28836695489050934
0144_01,0.5486419685868849
0146_01,0.2813001787761828
0147_01,0.43195501076539244
0148_01,0.11379769656041362
0149_01,0.574365115346666
0151_01,0.6678350730778606
0152_01,0.09523042345772491
0160_01,0.006082505926965506
0163_01,0.9632188844507471
