PassengerId,Transported_Prob
0001_01,0.7421873405287172
0002_01,0.16314149323659474
0003_01,0.050310993756283104
0003_02,0.07047384205914155
0004_01,0.12800969554051372
0005_01,0.21372507202632168
0006_01,0.6820952553235002
0006_02,0.6129551174918355
0007_01,0.42406271264674716
0008_01,0.9869126018226199
0008_02,0.9748172162802747
0008_03,0.9558061022435453
0009_01,0.6081347983604721
0010_01,0.15775584172442425
0011_01,0.533119843867385
0012_01,0.5891334283266549
0014_01,0.15248774778866678
0015_01,0.1456875998776529
0016_01,0.9316110632675845
0017_01,0.5521854014610623
0017_02,0.12252870972886322
0020_01,0.7209953211463193
0020_02,0.8630513134865752
0020_03,0.8580985887372268
0020_04,0.6070975822178746
0020_05,0.8987628182248064
0020_06,0.5898437859862169
0022_01,0.14394135360001936
0024_01,0.9752921571577138
0025_01,0.10833466385888285
0026_01,0.46366959855351475
0028_01,0.11085527099634843
0030_01,0.18199880972514143
0031_01,0.08804738923782537
0031_02,0.9526575936349002
0031_03,0.14722590803280547
0034_01,0.973558488469948
0035_01,0.1593352341121159
0036_01,0.22664366349465415
0038_01,0.048199030916040074
0039_01,0.6717380058803868
0041_01,0.5564071046698162
0043_01,0.04549624176153204
0044_01,0.4950857781381513
0044_02,0.682984820084986
0044_03,0.5784926835919657
0045_01,0.12007922823854297
0045_02,0.8968028689625085
0050_01,0.3376122150587746
0051_01,0.10807507692489732
0052_01,0.00855103118930996
0053_01,0.7630365138008883
0056_01,0.9234450328062981
0056_02,0.9292052628338502
0056_03,0.8680852676184494
0058_01,0.6128155800228425
0061_01,0.16392491510622315
0062_01,0.5034884823117548
0064_01,0.9511341399553516
0064_02,0.5806527806538972
0066_01,0.16084041645045896
0067_01,0.6356530716692912
0067_02,0.5540051619425197
0067_03,0.1552097028566135
0068_01,0.09872380136320591
0069_01,0.1348344772969558
0070_01,0.20229135025051873
0071_01,0.7579322637842234
0072_01,0.10362695473120472
0073_01,0.6306287624873101
0074_01,0.9845076176861365
0076_01,0.6263716540027416
0077_01,0.7257672990757288
0078_01,0.10408436231456711
0081_01,0.58826506243927
0082_01,0.022791622793834662
0082_02,0.9713912330869713
0082_03,0.9558141078267157
0084_01,0.08102105839063042
0085_01,0.9926821169207021
0086_01,0.12009085116737528
0088_01,0.7805007718299238
0090_01,0.577551973607914
0091_01,0.508254260925257
0091_02,0.401867888903422
0092_01,0.5333713293740607
0092_02,0.5992335769886433
0092_03,0.5744041155727339
0097_01,0.36316354605955653
0098_01,0.556960771425242
0098_02,0.7854071543533873
0099_01,0.34799167254610597
0099_02,0.4813730821734419
0101_01,0.8981553762197683
0102_01,0.1335838186322332
0103_01,0.1998222870235109
0103_02,0.6176343844469366
0103_03,0.4366019024692098
0105_01,0.3460395420480082
0107_01,0.11823640038157479
0108_01,0.5199369681993415
0108_02,0.1767812623340823
0108_03,0.556766787915963
0110_01,0.015785496701156698
0110_02,0.12498850401272699
0110_03,0.2698954164238335
0110_04,0.9571544880446188
0111_01,0.9348903502417844
0112_01,0.981367594913992
0113_01,0.5253233726497395
0114_01,0.24903264303886713
0115_01,0.8937278157187201
0116_01,0.6799706450331
0119_01,0.014948598374501992
0119_02,0.9411769155221773
0120_01,0.9245653328481278
0122_01,0.08485382406548739
0123_01,0.45564790096051694
0126_01,0.9475237320972615
0127_01,0.08733171106227382
0128_01,0.06540735101875321
0128_02,0.09396665283834907
0129_01,0.6389799474975042
0133_01,0.9039919216428133
0133_02,0.09588349514838278
0134_01,0.5675542592796656
0136_01,0.3676033617016653
0138_01,0.7177065050472771
0138_02,0.13568458070235176
0139_01,0.9934221364716754
0140_01,0.5333444626894399
0140_02,0.1159695871042496
0141_01,0.5144274118599661
0144_01,0.5147989509210278
0146_01,0.3043135634328369
0147_01,0.5240603420493255
0148_01,0.10985596398013409
0149_01,0.6202429059101218
0151_01,0.6711902475417948
0152_01,0.11112920083658741
0160_01,0.04423328218430977
0163_01,0.9718049080574546
0163_02,0.9785570572227589
0164_01,0.7069170474399085
0164_02,0.7202473514139914
0165_01,0.9323182639738612
0167_01,0.9461844037661964
0167_02,0.08803728484628609
0169_01,0.5486726128564087
0170_01,0.1687536609774615
0171_01,0.5883020505471759
0172_01,0.585005803902967
0173_01,0.5643250014775585
0174_01,0.1523661563755897
0177_01,0.060654923531648086
0178_01,0.026558368835971652
0179_01,0.5234225712780909
0179_02,0.496678100661127
0179_03,0.4856559299626561
0181_01,0.17708498299736175
0182_01,0.9554322704495488
0183_01,0.27963786637292665
0186_01,0.09155915150682649
0188_01,0.5455897639908911
0189_01,0.25718850207889965
0190_01,0.6506216597635797
0192_01,0.5816958717291139
0192_02,0.46775311916133416
0192_03,0.1086620641893868
0193_01,0.9678726692588127
0193_02,0.12212115130642046
0193_03,0.9674816071454175
0195_01,0.305691810703127
0196_01,0.24119155874242648
0197_01,0.18599666803426976
0198_01,0.6306629436425821
0199_01,0.5728305532548756
0200_01,0.5873926267163602
0201_01,0.9749206153367604
0201_02,0.975251653395762
0202_01,0.9798303471608159
0202_02,0.2796859634920212
0203_01,0.989894714390259
0205_01,0.12175099908507439
0206_01,0.641444558067067
0207_01,0.6482937566549865
0210_01,0.8180551620556085
0211_01,0.12487685308043153
0211_02,0.8892255014842505
0211_03,0.13359416664086823
0212_01,0.11763735644780327
0212_02,0.13770551331862566
0213_01,0.18969810629544587
0216_01,0.09701526874908573
0217_01,0.10992564744168329
0219_01,0.5108759749398213
0220_01,0.4841578438150404
0220_02,0.4869643776098681
0220_03,0.5394321110860588
0220_04,0.29217804569485717
0220_05,0.09093987195844822
0220_06,0.6314926400582861
0220_07,0.5348555797023787
0221_01,0.2023099673782355
0221_02,0.12110127757637884
0221_03,0.10448885974155298
0221_04,0.6771751921722275
0221_05,0.07462697780696112
0221_06,0.08596025624768142
0221_07,0.703125321843554
0222_01,0.1317897535682719
0222_02,0.9467081194387063
0222_03,0.5968766551411357
0223_01,0.5395604023868481
0224_01,0.09007336370668412
0225_01,0.5848393854095804
0229_01,0.13154260984534966
0231_01,0.05378211110696018
0232_01,0.6016008090182265
0233_01,0.10409290436498075
0234_01,0.5679609910673505
0237_01,0.9728533357188042
0239_01,0.11890672815537418
0240_01,0.9201028730017111
0241_01,0.015777709619995053
0242_01,0.21131572453826247
0243_01,0.578437938610292
0244_01,0.9045561352031628
0244_02,0.9238471777111503
0245_01,0.9696729412165762
