PassengerId,Transported_Prob
0001_01,0.6078301726176489
0002_01,0.24164763928090804
0003_01,0.1809661733251972
0003_02,0.0328956245083996
0004_01,0.22428862705223107
0005_01,0.19108968721027147
0006_01,0.6722550570959691
0006_02,0.5375631597394924
0007_01,0.39704074306700426
0008_01,0.837247099369993
0008_02,0.9198116976263503
0008_03,0.944373878048772
0009_01,0.4363022119238971
0010_01,0.2274467235909931
0011_01,0.558583743829152
0012_01,0.6933939523000106
0014_01,0.27672444016224157
0015_01,0.31831589128684035
0016_01,0.9722154386634867
0017_01,0.6100598229485868
0017_02,0.23623623085030004
0020_01,0.4773861184060445
0020_02,0.5266842152755381
0020_03,0.5160046513619061
0020_04,0.489740006412515
0020_05,0.6102351474644003
0020_06,0.5145265456302162
0022_01,0.2232946174752961
0024_01,0.6159950071778239
0025_01,0.2662994900140194
0026_01,0.5486235161748806
0028_01,0.42381578830620104
0030_01,0.30478427527985014
0031_01,0.19044900012171306
0031_02,0.9234896043082629
0031_03,0.2861874317851323
0034_01,0.8375946951497844
0035_01,0.3088603966063471
0036_01,0.22525799621691944
0038_01,0.1688716269997779
0039_01,0.6355477898097868
0041_01,0.6487226911084016
0043_01,0.4089526546639335
0044_01,0.5411414380739759
0044_02,0.6276930761429216
0044_03,0.5794560369184244
0045_01,0.2509345208275078
0045_02,0.6159950071778239
0050_01,0.0847731630854559
0051_01,0.43317476988688863
0052_01,0.026887800956166587
0053_01,0.6923876236190851
0056_01,0.7230712225822178
0056_02,0.7270327108945978
0056_03,0.7401898695189633
0058_01,0.6931933510951742
0061_01,0.28033127976867955
0062_01,0.3890284153418356
0064_01,0.6002562021096669
0064_02,0.572323789907524
0066_01,0.17042740297702108
0067_01,0.6962989535996772
0067_02,0.5250757006472633
0067_03,0.2296051256677109
0068_01,0.1220216338999024
0069_01,0.4270907279950157
0070_01,0.34153960662014393
0071_01,0.5770859424026649
0072_01,0.2763699627407022
0073_01,0.47905775455939603
0074_01,0.9698868193959278
0076_01,0.5093823637193717
0077_01,0.753106774343449
0078_01,0.20288913523121202
0081_01,0.6254727577421584
0082_01,0.027823896251038906
0082_02,0.7576971867001696
0082_03,0.6002562021096669
0084_01,0.4257346096979878
0085_01,0.8237959407735049
0086_01,0.19676605375524245
0088_01,0.6266289703021255
0090_01,0.5360629176088825
0091_01,0.6375235939804968
0091_02,0.4466674362266563
0092_01,0.727083888146731
0092_02,0.8013948937899734
0092_03,0.6573323976697129
0097_01,0.33949998241016105
0098_01,0.5205418166743345
0098_02,0.8558809199871805
0099_01,0.4938064622288443
0099_02,0.5503292864822097
0101_01,0.9362357959158474
0102_01,0.3342957620551351
0103_01,0.2427705303174333
0103_02,0.5166456375642697
0103_03,0.5409825141839137
0105_01,0.20674755363355507
0107_01,0.4171481925960527
0108_01,0.6644534846685085
0108_02,0.26148135806571937
0108_03,0.5924260198803064
0110_01,0.025660978479268612
0110_02,0.2799737198402438
0110_03,0.3277185745125755
0110_04,0.8300467803603915
0111_01,0.8212330778388125
0112_01,0.8855676773338794
0113_01,0.6313817716967409
0114_01,0.4097180902919635
0115_01,0.7493568349410269
0116_01,0.5882268125979025
0119_01,0.18133995084991797
0119_02,0.9200475533158874
0120_01,0.9696075918054832
0122_01,0.05177893983653834
0123_01,0.5048133389062553
0126_01,0.9728008618297168
0127_01,0.09011865524575133
0128_01,0.19047147019180932
0128_02,0.1009572182548562
0129_01,0.6025863754423887
0133_01,0.9712607521457166
0133_02,0.19019843322414845
0134_01,0.5976015768846996
0136_01,0.39665908624111273
0138_01,0.6798439851671471
0138_02,0.07502410747260849
0139_01,0.9755000298432104
0140_01,0.6249908254791637
0140_02,0.2296700439707227
0141_01,0.4291883941223069
0144_01,0.5129243138000992
0146_01,0.3935930408857755
0147_01,0.5108700677555293
0148_01,0.1244507352987363
0149_01,0.6368203442049774
0151_01,0.5292419657630641
0152_01,0.16386142463299297
0160_01,0.18450930422117248
0163_01,0.9636911857164518
0163_02,0.9650473735604188
0164_01,0.6480375333580173
0164_02,0.6638571315973368
0165_01,0.7861838683362745
0167_01,0.7704450632681177
0167_02,0.2688578721632497
0169_01,0.5560234219601352
0170_01,0.2623769734506595
0171_01,0.545510459522903
0172_01,0.5276578459546996
0173_01,0.4949140124325915
0174_01,0.32585190382361884
0177_01,0.3996952096074013
0178_01,0.22660811981687756
0179_01,0.5040393502372531
0179_02,0.7257626554753549
0179_03,0.5075734301788979
0181_01,0.47425778358658643
0182_01,0.9733649846656234
0183_01,0.3405568018106495
0186_01,0.23896514659202553
0188_01,0.5262357542969257
0189_01,0.2598971912818348
0190_01,0.5202035945596488
0192_01,0.4981326726124018
0192_02,0.5944951881075071
0192_03,0.21459745606975758
0193_01,0.6159950071778239
0193_02,0.42342830556093425
0193_03,0.927359238602893
0195_01,0.3064322264546125
0196_01,0.304033258954874
0197_01,0.3347768981983017
0198_01,0.45459482304185816
0199_01,0.5503212556086385
0200_01,0.6118532179878392
0201_01,0.8420071764025698
0201_02,0.6159950071778239
0202_01,0.9327075682996119
0202_02,0.3869000221470853
0203_01,0.8138264332129006
0205_01,0.1283832643915475
0206_01,0.9026404778448731
0207_01,0.599323867243968
0210_01,0.9025894607947023
0211_01,0.04577539738127153
0211_02,0.8085197304721399
0211_03,0.2412975228546418
0212_01,0.42452458332811105
0212_02,0.21911626325177286
0213_01,0.42587059418862616
0216_01,0.2701142820482023
0217_01,0.18791676433524157
0219_01,0.5378538180210819
0220_01,0.39579375075568013
0220_02,0.5099226805691641
0220_03,0.6514757426177218
0220_04,0.5528827144888968
0220_05,0.1949708626582399
0220_06,0.66838449558388
0220_07,0.5472263430785866
0221_01,0.41450087025270904
0221_02,0.11466387239212983
0221_03,0.1996134512430583
0221_04,0.45681368294373964
0221_05,0.25387997630385506
0221_06,0.07181215311674916
0221_07,0.5981197709294068
0222_01,0.17622136124223264
0222_02,0.9717665553536949
0222_03,0.6901171872769636
0223_01,0.6016699778135792
0224_01,0.24883059411825792
0225_01,0.526790187734896
0229_01,0.13157696562805185
0231_01,0.2487590449763343
0232_01,0.5617308453128538
0233_01,0.04151305160209059
0234_01,0.5082172836523104
0237_01,0.9625950805627173
0239_01,0.11157754283384633
0240_01,0.8346857999054604
0241_01,0.2574597654430393
0242_01,0.20194849107941393
0243_01,0.5052974459278881
0244_01,0.8971765296291205
0244_02,0.981565545939819
0245_01,0.9421124518095021
