PassengerId,Transported_Prob
0001_01,0.5977776903815841
0002_01,0.1642075466854128
0003_01,0.04841688305632856
0003_02,0.05728045988595348
0004_01,0.1386170907662675
0005_01,0.22740843404426808
0006_01,0.7470317374752298
0006_02,0.6396399035803364
0007_01,0.39977549558044534
0008_01,0.9593432395848667
0008_02,0.9591802000056245
0008_03,0.9358785493139323
0009_01,0.5128037005452166
0010_01,0.36989645607312527
0011_01,0.6008622024161363
0012_01,0.7462055026029388
0014_01,0.32501964292704427
0015_01,0.18622457313799323
0016_01,0.9774744988413572
0017_01,0.591140617874591
0017_02,0.15873280307317678
0020_01,0.689662526418016
0020_02,0.8276169263787063
0020_03,0.8520483807826784
0020_04,0.5569341206608602
0020_05,0.8573839809404527
0020_06,0.5790381734476057
0022_01,0.17381369838195992
0024_01,0.9830885120448081
0025_01,0.3095742618050648
0026_01,0.46345370984333856
0028_01,0.11660540260872104
0030_01,0.11343432628507139
0031_01,0.33500322976215346
0031_02,0.6743407773607857
0031_03,0.35891097122385107
0034_01,0.7431457597197626
0035_01,0.2124563551179079
0036_01,0.1784162919131872
0038_01,0.07661599809463106
0039_01,0.758641467608017
0041_01,0.5390915672101503
0043_01,0.05139989057311846
0044_01,0.47005727759948235
0044_02,0.5572769225007785
0044_03,0.5107315863849056
0045_01,0.07058002031791226
0045_02,0.9720497408748172
0050_01,0.07385888379821465
0051_01,0.19110614428031658
0052_01,0.2709823033907165
0053_01,0.8205234676186455
0056_01,0.873138394677719
0056_02,0.8901684681966204
0056_03,0.8329174545533968
0058_01,0.6930860350166788
0061_01,0.2001748978595456
0062_01,0.4322809121888753
0064_01,0.9573265322982769
0064_02,0.539147279629032
0066_01,0.36338580235749096
0067_01,0.719812555494446
0067_02,0.5563221513016603
0067_03,0.16644870420208502
0068_01,0.13160676266549035
0069_01,0.1164516107914855
0070_01,0.22235793992168787
0071_01,0.9357383021360778
0072_01,0.32298029144125984
0073_01,0.38831819482238383
0074_01,0.9844897661084262
0076_01,0.5472955870429683
0077_01,0.8219959156192236
0078_01,0.28120524787137086
0081_01,0.5722007479085585
0082_01,0.27562150790362727
0082_02,0.7431457597197626
0082_03,0.7343494048309029
0084_01,0.06101764962826997
0085_01,0.9603133609718064
0086_01,0.21740674648113179
0088_01,0.6050951012617133
0090_01,0.6088637686596707
0091_01,0.5980672690873265
0091_02,0.44572183545197197
0092_01,0.5854861144933042
0092_02,0.7487462178118478
0092_03,0.7174924495498469
0097_01,0.44080626660634925
0098_01,0.5590383273150576
0098_02,0.8298517789767847
0099_01,0.35614848991408726
0099_02,0.49830287980494903
0101_01,0.9323451989781381
0102_01,0.1355519458212282
0103_01,0.2431226391011274
0103_02,0.5792847592135673
0103_03,0.5151722163992886
0105_01,0.31710462463360806
0107_01,0.10788095770779624
0108_01,0.5915916101348173
0108_02,0.1656363003461977
0108_03,0.6765887082288212
0110_01,0.06152288877472563
0110_02,0.1602106946221304
0110_03,0.29001706238872704
0110_04,0.9268186962337175
0111_01,0.7290886895854942
0112_01,0.9286584746168627
0113_01,0.665941406284624
0114_01,0.37307339897249336
0115_01,0.9709882741755747
0116_01,0.5436526565290553
0119_01,0.0607399687045214
0119_02,0.8965863850939134
0120_01,0.958209668560189
0122_01,0.31047269301212743
0123_01,0.5327945808045756
0126_01,0.9791185572918297
0127_01,0.13169173386023506
0128_01,0.03117192898184964
0128_02,0.07074162031250289
0129_01,0.6517898705077941
0133_01,0.9743418196243783
0133_02,0.03328730600829591
0134_01,0.5725520213034976
0136_01,0.33287964476273724
0138_01,0.7990267577890452
0138_02,0.14117960729192425
0139_01,0.9890904805293894
0140_01,0.5541444944367543
0140_02,0.0810214817728169
0141_01,0.360620509347753
0144_01,0.41132632637082267
0146_01,0.4407117978988395
0147_01,0.49587046967426285
0148_01,0.1059593149141216
0149_01,0.6193256192392014
0151_01,0.742981392821267
0152_01,0.34635320425420246
0160_01,0.06504537902996207
0163_01,0.9592427657973102
0163_02,0.9592427657973102
0164_01,0.7758533736789108
0164_02,0.7103849701957712
0165_01,0.9718191337780248
0167_01,0.7431457597197626
0167_02,0.3244322352420317
0169_01,0.5993108482781575
0170_01,0.10685362317659136
0171_01,0.5130146683336417
0172_01,0.5850053220498073
0173_01,0.5160180715186857
0174_01,0.13928649479501093
0177_01,0.024896425131652987
0178_01,0.07025756097156005
0179_01,0.5779881112175966
0179_02,0.5710626194139564
0179_03,0.4896056085433061
0181_01,0.2026553106093773
0182_01,0.7431457597197626
