PassengerId,Transported_Prob
0001_01,0.7758834996510788
0002_01,0.15776844260513645
0003_01,0.03063484491932035
0003_02,0.051829894701609244
0004_01,0.12866353427044142
0005_01,0.21715485524060268
0006_01,0.7212239244525369
0006_02,0.6007127211247203
0007_01,0.43101757746798514
0008_01,0.9750783241430903
0008_02,0.9674854314153952
0008_03,0.9605991192717953
0009_01,0.5826489582827155
0010_01,0.1460513700784264
0011_01,0.5450154883752906
0012_01,0.6276184634338482
0014_01,0.1456669236570938
0015_01,0.13205273272855123
0016_01,0.945873664361313
0017_01,0.5257026777269461
0017_02,0.16030504942548185
0020_01,0.5992277819934935
0020_02,0.6676675505687585
0020_03,0.5486012918547807
0020_04,0.4052227652266387
0020_05,0.6802224017284265
0020_06,0.4962316313739104
0022_01,0.12179865290755629
0024_01,0.988173555241725
0025_01,0.12902940261760745
0026_01,0.6165941117542837
0028_01,0.12297545718528521
0030_01,0.1614266847980898
0031_01,0.13109268656400372
0031_02,0.914611344925864
0031_03,0.2216418711639606
0034_01,0.953732570718649
0035_01,0.14940944430544023
0036_01,0.20752748395391524
0038_01,0.08809672682350014
0039_01,0.6746515032226368
0041_01,0.5799079260246002
0043_01,0.036507181634581914
0044_01,0.5626983008390551
0044_02,0.6901154666849411
0044_03,0.6298188791386279
0045_01,0.14255804747671766
0045_02,0.9075594505664809
0050_01,0.30459719920774964
0051_01,0.0931825499303056
0052_01,0.02053784401911054
0053_01,0.8126163185392744
0056_01,0.917184264629676
0056_02,0.9197753038477873
0056_03,0.8191296597148556
0058_01,0.6396039564390879
0061_01,0.19547038936399247
0062_01,0.48150156341240763
0064_01,0.9474952505050976
0064_02,0.6346068825467732
0066_01,0.16650847414021613
0067_01,0.7153808995367001
0067_02,0.5690170518868175
0067_03,0.13478897183728522
0068_01,0.07743444584844522
0069_01,0.15225233265290034
0070_01,0.14621377505662841
0071_01,0.7450138522516152
0072_01,0.12377839973120632
0073_01,0.6116263518141862
0074_01,0.9754875916178293
0076_01,0.6408686315595942
0077_01,0.7663029411961689
0078_01,0.10919086368356051
0081_01,0.5973604013800733
0082_01,0.02421409065598916
0082_02,0.9667590075262271
0082_03,0.9458267165176728
0084_01,0.10386122320403832
0085_01,0.9877294435468168
0086_01,0.134277690220028
0088_01,0.7445126888936711
0090_01,0.5990532514174175
0091_01,0.49678334442370686
0091_02,0.45060931998879916
0092_01,0.6007355959331004
0092_02,0.6059274310190158
0092_03,0.5533250377586456
0097_01,0.38722010056969003
0098_01,0.6118738613601613
0098_02,0.7785152679875492
0099_01,0.3293506565258583
0099_02,0.4849710724662074
0101_01,0.9263396091497171
0102_01,0.13205200867828648
0103_01,0.15038828689490644
0103_02,0.6468773754434458
0103_03,0.6298374787642331
0105_01,0.3282301399701374
0107_01,0.10650666026315259
0108_01,0.5493698601173077
0108_02,0.15107317390230482
0108_03,0.5506016582409647
0110_01,0.02225146461321497
0110_02,0.08885185025873599
0110_03,0.33387596468810254
0110_04,0.9437720443574571
0111_01,0.9249584998986151
0112_01,0.9870194357600215
0113_01,0.5617962960671908
0114_01,0.25271338243847297
0115_01,0.9243429550602549
0116_01,0.7015019020351865
0119_01,0.027363193335165143
0119_02,0.9306581038877155
0120_01,0.9451792835051069
0122_01,0.1015037753139778
0123_01,0.49671280594915357
0126_01,0.9480058374312419
0127_01,0.10837218890472011
0128_01,0.07548976444732002
0128_02,0.06867727081482244
0129_01,0.6272075096642817
0133_01,0.9391076194392209
0133_02,0.08179789078165137
0134_01,0.5468324983492949
0136_01,0.3167727502021318
0138_01,0.6083550213527039
0138_02,0.12341793102998369
0139_01,0.9937377193985901
0140_01,0.5894257172160904
0140_02,0.14373382861846035
0141_01,0.5722700772287754
0144_01,0.5276612700493518
0146_01,0.28857842500085557
0147_01,0.5412306278992277
0148_01,0.12230579845730977
0149_01,0.6228249072252797
0151_01,0.6487197920563483
0152_01,0.10171126935037729
0160_01,0.03712551406211058
0163_01,0.9615046445718763
0163_02,0.9702177520353161
0164_01,0.6831014383485714
