PassengerId,Transported_Prob
0001_01,0.3172515481710434
0002_01,0.14572953432798386
0003_01,0.014326841104775667
0003_02,0.019564850721508265
0004_01,0.1201774850487709
0005_01,0.24800346791744232
0006_01,0.7463398873806
0006_02,0.6568928956985474
0007_01,0.36488763988018036
0008_01,0.9805049300193787
0008_02,0.9626210927963257
0008_03,0.9660422801971436
0009_01,0.49918702244758606
0010_01,0.22928479313850403
0011_01,0.5784244239330292
0012_01,0.642659455537796
0014_01,0.1185045950114727
0015_01,0.12495889142155647
0016_01,0.9816404581069946
0017_01,0.5654375851154327
0017_02,0.10872181504964828
0020_01,0.663013219833374
0020_02,0.815907895565033
0020_03,0.8118559420108795
0020_04,0.6202724874019623
0020_05,0.8835025429725647
0020_06,0.6487069427967072
0022_01,0.16094591468572617
0024_01,0.9806382954120636
0025_01,0.09481725841760635
0026_01,0.4343409687280655
0028_01,0.17266184091567993
0030_01,0.16570493578910828
0031_01,0.07233968004584312
0031_02,0.9495440125465393
0031_03,0.1130979172885418
0034_01,0.9847943484783173
0035_01,0.2307124212384224
0036_01,0.22000043094158173
0038_01,0.03679811116307974
0039_01,0.7328665852546692
0041_01,0.5954302251338959
0043_01,0.017644084990024567
0044_01,0.4596715122461319
0044_02,0.7297497689723969
0044_03,0.582973450422287
0045_01,0.0870470330119133
0045_02,0.9698196947574615
0050_01,0.0983448438346386
0051_01,0.14435140788555145
0052_01,0.010828001890331507
0053_01,0.8711149990558624
0056_01,0.8578788340091705
0056_02,0.902748316526413
0056_03,0.8321531713008881
0058_01,0.6797882616519928
0061_01,0.17648901790380478
0062_01,0.44047729671001434
0064_01,0.9814683794975281
0064_02,0.5345423221588135
0066_01,0.13781140744686127
0067_01,0.6813336312770844
0067_02,0.5734159350395203
0067_03,0.18058109283447266
0068_01,0.08034928143024445
0069_01,0.16397415101528168
0070_01,0.21744239330291748
0071_01,0.9078565537929535
0072_01,0.09757593646645546
0073_01,0.46466676890850067
0074_01,0.9933338165283203
0076_01,0.47835324704647064
0077_01,0.815996527671814
0078_01,0.04735099524259567
0081_01,0.5916578471660614
0082_01,0.01836944092065096
0082_02,0.9773629903793335
0082_03,0.9735551178455353
0084_01,0.053086573258042336
0085_01,0.9907566010951996
0086_01,0.2073301374912262
0088_01,0.6662489175796509
0090_01,0.5859971046447754
0091_01,0.5581920146942139
0091_02,0.4160911589860916
0092_01,0.5641855299472809
0092_02,0.7081728875637054
0092_03,0.6765020787715912
0097_01,0.31161218881607056
0098_01,0.5535928905010223
0098_02,0.883886992931366
0099_01,0.3270605206489563
0099_02,0.43687964975833893
0101_01,0.9421460032463074
0102_01,0.16201835870742798
0103_01,0.21578006446361542
0103_02,0.5511007905006409
0103_03,0.42228031158447266
0105_01,0.2412247285246849
0107_01,0.11324409767985344
0108_01,0.5869285762310028
0108_02,0.14965714514255524
0108_03,0.6937220394611359
0110_01,0.00735934660769999
0110_02,0.07092851027846336
0110_03,0.22174830734729767
0110_04,0.9532512128353119
0111_01,0.9685362875461578
0112_01,0.9625729620456696
0113_01,0.5861006081104279
0114_01,0.26691506803035736
0115_01,0.969612181186676
0116_01,0.5821517407894135
0119_01,0.012241863179951906
0119_02,0.9382004141807556
0120_01,0.9806271493434906
