PassengerId,Transported_Prob
0001_01,0.7608201514175792
0002_01,0.16692985821689882
0003_01,0.03748312535991653
0003_02,0.060269431285291816
0004_01,0.11446479568155962
0005_01,0.2146390276587715
0006_01,0.7154195374233979
0006_02,0.5525467448837178
0007_01,0.33453898939101606
0008_01,0.9914870868550323
0008_02,0.9769947210210133
0008_03,0.9433490678875909
0009_01,0.5713720757211173
0010_01,0.12059563222868054
0011_01,0.5983431479867594
0012_01,0.6738401323799925
0014_01,0.14996361159805005
0015_01,0.1407124010039556
0016_01,0.964214513990785
0017_01,0.5636452534238625
0017_02,0.14992435558862036
0020_01,0.5534162201568877
0020_02,0.5999694567556053
0020_03,0.6169108639844281
0020_04,0.32002290902161745
0020_05,0.6281680049583351
0020_06,0.5634006775187232
0022_01,0.1289611673343419
0024_01,0.9948493648214369
0025_01,0.1523992386944527
0026_01,0.6211224581304331
0028_01,0.14373343819249373
0030_01,0.1302489705221732
0031_01,0.10199007015434935
0031_02,0.9531324212889298
0031_03,0.1741035285155741
0034_01,0.983066623998027
0035_01,0.19771705908264284
0036_01,0.2575385871975412
0038_01,0.04912583769559292
0039_01,0.6816195406862471
0041_01,0.6146321248492825
0043_01,0.04629019566838699
0044_01,0.5083461424110989
0044_02,0.6714260871895394
0044_03,0.6184032672538937
0045_01,0.1449480733353051
0045_02,0.9707051696002233
0050_01,0.32201941635908804
0051_01,0.13658790120046008
0052_01,0.025519629871663913
0053_01,0.8154392792729426
0056_01,0.9268804828599932
0056_02,0.93987575681471
0056_03,0.8240250663199715
0058_01,0.6329603777176174
0061_01,0.14480896567700838
0062_01,0.4516242046800135
0064_01,0.9787623808658641
0064_02,0.5200783471431994
0066_01,0.16226075085890507
0067_01,0.7238006435808626
0067_02,0.5936063798021305
0067_03,0.10905039204834638
0068_01,0.05325473900827354
0069_01,0.13866246228830015
0070_01,0.14980593058365094
0071_01,0.7787045100090035
0072_01,0.09186021904931876
0073_01,0.6490403835739361
0074_01,0.9825785358664008
0076_01,0.5905185588315446
0077_01,0.7739630929180605
0078_01,0.1255911816505959
0081_01,0.5698626969987683
0082_01,0.04166960785681155
0082_02,0.9645925792930072
0082_03,0.9635289983348498
0084_01,0.10066975312275372
0085_01,0.9958340885661234
0086_01,0.15959188195143476
0088_01,0.748597004862702
0090_01,0.5209928059654892
0091_01,0.5487938719249725
0091_02,0.44636470758498126
0092_01,0.5236094473852992
0092_02,0.6389419584672613
0092_03,0.6071567630569212
0097_01,0.34226524950906273
0098_01,0.5994952536326217
0098_02,0.7948154405268064
0099_01,0.347391131522914
0099_02,0.4687271577590526
0101_01,0.9623096696534253
0102_01,0.12726856976242462
0103_01,0.19493400114084608
0103_02,0.6311852689072956
0103_03,0.5318781992559655
0105_01,0.326167232782784
0107_01,0.08879884307972397
0108_01,0.5102366394923046
0108_02,0.1420172590123024
0108_03,0.48862038639620625
0110_01,0.03602399612904678
0110_02,0.10129730507927465
0110_03,0.24063637579566696
0110_04,0.9668349282976143
0111_01,0.9349816273131213
0112_01,0.9783315176689226
0113_01,0.5706091117055934
0114_01,0.24260721073136868
0115_01,0.9728365256373609
0116_01,0.6338307284749689
0119_01,0.05812557474560697
0119_02,0.9347365426005341
0120_01,0.9760211670224812
0122_01,0.07548513278756308
0123_01,0.5099164236168905
0126_01,0.978035165947464
0127_01,0.08779194582442316
0128_01,0.08102398546444006
0128_02,0.07737266349992838
0129_01,0.6309238580709103
0133_01,0.9774700223384416
0133_02,0.06151132592298224
0134_01,0.5365711729436504
0136_01,0.3392267840505
0138_01,0.6685739073957455
0138_02,0.13641845241030714
0139_01,0.9938256136656886
0140_01,0.5460041185391651
0140_02,0.1169437361443234
0141_01,0.48759926961960687
0144_01,0.5142156599053733
0146_01,0.313587042872824
0147_01,0.4396528117518461
0148_01,0.1375647553935961
0149_01,0.6565003268454235
0151_01,0.6937319375871619
0152_01,0.12088738387005943
0160_01,0.0462778697466153
0163_01,0.9780162132748202
0163_02,0.98212874067267
0164_01,0.6281543181954115
0164_02,0.6795252321945209
0165_01,0.9682372949232323
0167_01,0.9712208980649577
0167_02,0.06151860496259769
0169_01,0.5379277641992595
0170_01,0.12437035996105963
0171_01,0.5559742191184163
0172_01,0.5313246609151903
0173_01,0.5198138486709193
0174_01,0.14408207392465736
0177_01,0.036089858037257457
0178_01,0.03852414343047918
0179_01,0.518735505151976
0179_02,0.5619761158061521
0179_03,0.47614617312616625
0181_01,0.11319339046114538
0182_01,0.9748837581781313
0183_01,0.2730690902690738
0186_01,0.12580073265126585
0188_01,0.49244062375694764
0189_01,0.3750057439645966
0190_01,0.5990023132600379
0192_01,0.5490289664500054
0192_02,0.44166572481683486
0192_03,0.11244967711813952
0193_01,0.9674390693519894
0193_02,0.13301965931923387
0193_03,0.9630896774213682
0195_01,0.30774337648707983
0196_01,0.21795964360775857
0197_01,0.2125491532485061
0198_01,0.5986965112096925
0199_01,0.5460502920608992
0200_01,0.5986737971461238
0201_01,0.9938864224252492
0201_02,0.9943589381016817
0202_01,0.9872821123660218
0202_02,0.21068468297513654
0203_01,0.9939802027760307
0205_01,0.09714673467240686
0206_01,0.6969557811253033
0207_01,0.6438351515299104
0210_01,0.7544381816502699
0211_01,0.12653278895056788
0211_02,0.9687595047594897
0211_03,0.1014798995937715
0212_01,0.09228592049149933
0212_02,0.16085624376870247
0213_01,0.17089894129003896
0216_01,0.07581172363474556
0217_01,0.1176228893284243
0219_01,0.5429297545718024
0220_01,0.4622949533503362
0220_02,0.4741705146896988
0220_03,0.534300841810506
0220_04,0.32932385570352224
0220_05,0.1063485222798784
0220_06,0.7392609404533483
0220_07,0.44817242728527734
0221_01,0.17455605524045412
0221_02,0.11234152917335903
0221_03,0.0897281637293855
0221_04,0.5298517205961575
0221_05,0.07187924633600992
0221_06,0.06779211062079568
0221_07,0.6477172119444778
0222_01,0.10191373815076948
0222_02,0.972226654864984
0222_03,0.6371610541057497
0223_01,0.4514539055034954
0224_01,0.03929286670553395
0225_01,0.5874794406268442
0229_01,0.14168395610834622
0231_01,0.049690927266602875
0232_01,0.6357505229648555
0233_01,0.06549994885239471
0234_01,0.601476819632579
0237_01,0.9783215638662277
0239_01,0.10206007736581871
0240_01,0.9696928021247235
0241_01,0.03459950579092618
0242_01,0.197978174052293
0243_01,0.5379445431649748
0244_01,0.9641287905864675
0244_02,0.9654998853189449
0245_01,0.964414614069109
0245_02,0.03814797342411305
0246_01,0.06397488169983707
0248_01,0.024936572206812953
0250_01,0.6345062858817188
0251_01,0.9423745054442614
0252_01,0.42499736160991364
0253_01,0.2965025497191895
0254_01,0.16224057820809246
0255_01,0.9330249680487859
0257_01,0.1069141549482755
0257_02,0.9671357217679131
0258_01,0.14272400484054892
0260_01,0.22022051738564913
0261_01,0.14640156839747148
0263_01,0.4936572798644189
0265_01,0.9766793024220415
0267_01,0.10449662329505599
0269_01,0.5802344274663063
0270_01,0.1407067514751334
0275_01,0.9850377952569175
0277_01,0.7813456201279034
0278_01,0.11630154920940755
0278_02,0.14716297516662205
0281_01,0.8268985120846485
0282_01,0.6114008120042154
0283_01,0.6329492231788268
0283_02,0.41981913557134154
0285_01,0.9565595926232224
0285_02,0.9572569548196204
0286_01,0.5665403396137432
0287_01,0.9830964082710965
0287_02,0.12300139754726139
0288_01,0.17047432849343616
0289_01,0.9965489329570244
0290_01,0.8671064392732158
0290_02,0.9920341391677052
0290_03,0.9958305529176019
0290_04,0.9949934612784362
0291_01,0.8001764173810273
0294_01,0.992143433956033
0297_01,0.5718856065585702
0298_01,0.9527327028646546
0301_01,0.6084871962126837
0302_01,0.12225475587864296
0303_01,0.5576660874739
0304_01,0.014300177845851093
0305_01,0.10043906577854875
0306_01,0.19146825288103236
0307_01,0.6728368786191872
0309_01,0.1843549010904899
0310_01,0.06428104736830009
0313_01,0.4691498564475385
0313_02,0.649553655766766
0313_03,0.14794715872261424
0313_04,0.8022258141918985
0314_01,0.11928374672665323
0315_01,0.6385663226771091
0316_01,0.9690853425819306
0316_02,0.9955991623278393
0320_01,0.37051859076798943
0320_02,0.39106502219438544
0321_01,0.19030573593744132
0322_01,0.6366663569140245
0324_01,0.6665137608688902
0326_01,0.5377856485475618
0327_01,0.5570463024009371
0330_01,0.9676733329616076
0330_02,0.982442518243857
0330_03,0.37023523437253836
0331_01,0.15049474640287172
0333_01,0.9782155107159793
0334_01,0.016495818516291495
0336_01,0.139058766198235
0337_01,0.9823366664023208
0337_02,0.12633828674878983
0337_03,0.9852459209535771
0338_01,0.5164143781304571
0340_01,0.9926760436653728
0341_01,0.6204342557438995
0343_01,0.143580398969531
0345_01,0.526129191467379
0346_01,0.6883974361121029
0347_01,0.43964615051841016
0348_01,0.8461782965291651
0348_02,0.4768564063260736
0350_01,0.6599588012830238
0352_01,0.2530042066671472
0355_01,0.526504069205717
0356_01,0.9906436318032257
0357_01,0.1856076621064231
0358_01,0.4761731269457764
0358_02,0.5907206961441513
0359_01,0.23861377109600582
0360_01,0.1519396794298722
0361_01,0.13249153278052997
0365_01,0.11610431877326127
0368_01,0.20938157233237364
0368_02,0.9678239699858655
0369_01,0.21114775945196154
0370_01,0.12401640797985122
0371_01,0.9644943943407152
0372_01,0.0570570784860812
0373_01,0.5209382082582834
0375_01,0.33489036083899176
0376_01,0.4487965871518972
0377_01,0.1021693275224497
0378_01,0.051920014263432596
0378_02,0.9945428444887886
0378_03,0.05773322365097784
0378_04,0.9941717648677486
0378_05,0.9926730138557169
0378_06,0.3647103724329133
0378_07,0.9909119370797134
0379_01,0.1871228861406698
0380_01,0.9968805812969633
0381_01,0.9863602151109929
0381_02,0.987900502708845
0382_01,0.1128985311014358
0383_01,0.045574173589486816
0383_02,0.6977575225061727
0384_01,0.7138253643032996
0384_02,0.4661640805185582
0385_01,0.41870643807263797
0387_01,0.5180046576423818
0388_01,0.5346422035806047
0389_01,0.1845862118250513
0391_01,0.8656289189499609
0392_01,0.08833119147106677
0395_01,0.03787879529775913
0395_02,0.04584118133284931
0396_01,0.5479430428415046
0397_01,0.9550378982105467
0398_01,0.0271173874442144
0401_01,0.10242948961420462
0401_02,0.07987130148259752
0402_01,0.779431338627883
0403_01,0.3035277758731699
0405_01,0.15919074147062262
0407_01,0.04557828103074255
0407_02,0.2528474703378776
0407_03,0.5576620651387644
0408_01,0.07046099672883566
0409_01,0.731382191716945
0410_01,0.14363499391313655
0411_01,0.15356522221430322
0412_01,0.8927227640697826
0413_01,0.1659358645972909
0415_01,0.4744993592815479
0417_01,0.9908990794712137
0417_02,0.01798043537877957
0417_03,0.9776985822547632
0423_01,0.9658432441071407
0425_01,0.1345180862424031
0425_02,0.9747280839157325
0425_03,0.9596256478471303
0427_01,0.5682585036765198
0428_01,0.26062637145882583
0429_01,0.9441904298289365
0429_02,0.9695615325012004
0430_01,0.6491646804495343
0431_01,0.9704338344369257
